timestamp,junction_id,queue_length,waiting_time,current_phase,phase_duration,vehicle_count
0.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,0,0.0,0,0.0,0
1.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,0,0.0,0,1.0,0
2.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,0,0.0,0,2.0,0
3.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,0,0.0,0,3.0,0
4.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,0,0.0,0,4.0,0
5.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,0,0.0,0,5.0,0
6.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,0,0.0,0,6.0,0
7.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,0,0.0,0,7.0,0
8.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,0,0.0,0,8.0,0
9.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,0,0.0,0,9.0,0
10.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,0,0.0,0,10.0,0
11.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,0,0.0,0,11.0,0
12.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,0,0.0,0,12.0,0
13.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,0,0.0,0,13.0,0
14.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,0,0.0,1,1.0,0
15.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,0,0.0,1,2.0,0
16.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,0,0.0,1,3.0,0
17.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,0,0.0,1,4.0,0
18.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,0,0.0,1,5.0,0
19.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,0,0.0,1,6.0,0
20.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,0,0.0,2,1.0,0
21.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,0,0.0,2,2.0,0
22.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,0,0.0,2,3.0,0
23.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,0,0.0,2,4.0,0
24.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,0,0.0,2,5.0,0
25.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,0,0.0,2,6.0,0
26.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,0,0.0,2,7.0,0
27.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,0,0.0,2,8.0,0
28.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,0,0.0,2,9.0,0
29.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,0,0.0,2,10.0,0
30.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,0,0.0,2,11.0,0
31.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,0,0.0,2,12.0,0
32.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,0,0.0,2,13.0,0
33.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,0,0.0,3,1.0,0
34.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,0,0.0,3,2.0,0
35.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,0,0.0,3,3.0,0
36.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,0,0.0,3,4.0,0
37.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,0,0.0,3,5.0,0
38.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,0,0.0,3,6.0,0
39.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,0,0.0,4,1.0,1
40.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,0,0.0,4,2.0,1
41.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,0,0.0,4,3.0,2
42.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,0,0.0,4,4.0,2
43.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,0,0.0,4,5.0,2
44.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,0,0.0,4,6.0,3
45.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,0,0.0,4,7.0,3
46.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,1,1.0,4,8.0,3
47.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,2,3.0,4,9.0,3
48.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,2,5.0,4,10.0,3
49.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,3,8.0,4,11.0,3
50.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,3,11.0,4,12.0,3
51.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,3,14.0,4,13.0,3
52.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,3,17.0,5,1.0,3
53.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,3,20.0,5,2.0,3
54.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,3,23.0,5,3.0,3
55.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,3,26.0,5,4.0,3
56.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,3,29.0,5,5.0,3
57.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,3,32.0,5,6.0,3
58.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,1,10.0,0,1.0,1
59.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,0,0.0,0,2.0,1
60.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,0,0.0,0,3.0,1
61.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,0,0.0,0,4.0,0
62.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,0,0.0,0,5.0,0
63.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,0,0.0,0,6.0,0
64.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,0,0.0,0,7.0,0
65.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,0,0.0,0,8.0,0
66.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,0,0.0,0,9.0,0
67.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,0,0.0,0,10.0,0
68.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,0,0.0,0,11.0,0
69.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,0,0.0,0,12.0,0
70.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,0,0.0,0,13.0,0
71.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,0,0.0,1,1.0,1
72.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,0,0.0,1,2.0,0
73.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,0,0.0,1,3.0,1
74.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,0,0.0,1,4.0,1
75.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,0,0.0,1,5.0,2
76.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,0,0.0,1,6.0,2
77.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,0,0.0,2,1.0,2
78.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,1,1.0,2,2.0,2
79.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,1,2.0,2,3.0,2
80.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,2,4.0,2,4.0,2
81.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,2,6.0,2,5.0,2
82.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,2,8.0,2,6.0,3
83.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,2,10.0,2,7.0,5
84.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,2,12.0,2,8.0,5
85.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,2,14.0,2,9.0,5
86.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,2,16.0,2,10.0,6
87.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,3,19.0,2,11.0,6
88.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,4,23.0,2,12.0,7
89.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,4,27.0,2,13.0,7
90.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,5,32.0,3,1.0,7
91.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,6,38.0,3,2.0,7
92.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,6,44.0,3,3.0,7
93.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,6,50.0,3,4.0,8
94.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,6,56.0,3,5.0,8
95.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,7,63.0,3,6.0,8
96.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,7,70.0,4,1.0,8
97.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,7,77.0,4,2.0,8
98.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,8,85.0,4,3.0,8
99.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,8,93.0,4,4.0,8
100.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,8,101.0,4,5.0,8
101.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,8,109.0,4,6.0,8
102.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,8,117.0,4,7.0,9
103.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,8,125.0,4,8.0,9
104.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,8,133.0,4,9.0,9
105.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,8,141.0,4,10.0,9
106.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,9,150.0,4,11.0,9
107.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,9,159.0,4,12.0,10
108.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,9,168.0,4,13.0,10
109.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,9,177.0,5,1.0,10
110.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,9,186.0,5,2.0,10
111.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,9,195.0,5,3.0,10
112.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,9,204.0,5,4.0,10
113.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,9,213.0,5,5.0,10
114.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,9,222.0,5,6.0,10
115.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,5,103.0,0,1.0,6
116.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,2,30.0,0,2.0,6
117.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,0,0.0,0,3.0,6
118.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,0,0.0,0,4.0,3
119.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,0,0.0,0,5.0,3
120.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,0,0.0,0,6.0,3
121.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,0,0.0,0,7.0,3
122.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,0,0.0,0,8.0,3
123.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,0,0.0,0,9.0,3
124.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,0,0.0,0,10.0,3
125.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,0,0.0,0,11.0,3
126.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,1,1.0,0,12.0,3
127.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,1,2.0,0,13.0,2
128.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,1,3.0,0,14.0,2
129.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,1,4.0,0,15.0,2
130.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,1,5.0,0,16.0,2
131.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,1,6.0,0,17.0,1
132.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,1,7.0,0,18.0,1
133.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,1,8.0,0,19.0,2
134.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,1,9.0,0,20.0,1
135.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,1,10.0,0,21.0,1
136.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,1,11.0,0,22.0,1
137.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,1,12.0,1,1.0,1
138.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,1,13.0,1,2.0,1
139.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,1,14.0,1,3.0,2
140.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,1,15.0,1,4.0,2
141.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,1,16.0,1,5.0,3
142.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,1,17.0,1,6.0,3
143.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,1,18.0,2,1.0,4
144.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,2,20.0,2,2.0,4
145.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,3,23.0,2,3.0,4
146.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,3,26.0,2,4.0,4
147.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,3,29.0,2,5.0,4
148.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,3,32.0,2,6.0,4
149.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,4,36.0,2,7.0,4
150.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,4,40.0,2,8.0,4
151.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,4,44.0,2,9.0,4
152.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,4,48.0,2,10.0,4
153.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,4,52.0,2,11.0,4
154.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,4,56.0,2,12.0,4
155.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,4,60.0,2,13.0,4
156.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,4,64.0,3,1.0,4
157.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,4,68.0,3,2.0,4
158.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,4,72.0,3,3.0,4
159.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,4,76.0,3,4.0,4
160.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,4,80.0,3,5.0,4
161.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,4,84.0,3,6.0,4
162.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,3,51.0,4,1.0,3
163.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,3,54.0,4,2.0,4
164.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,3,57.0,4,3.0,4
165.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,3,60.0,4,4.0,4
166.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,3,63.0,4,5.0,4
167.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,3,66.0,4,6.0,4
168.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,3,69.0,4,7.0,4
169.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,3,72.0,4,8.0,4
170.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,3,75.0,4,9.0,4
171.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,3,78.0,4,10.0,4
172.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,3,81.0,4,11.0,4
173.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,3,84.0,4,12.0,4
174.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,3,87.0,4,13.0,4
175.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,3,90.0,5,1.0,4
176.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,3,93.0,5,2.0,4
177.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,3,96.0,5,3.0,4
178.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,3,99.0,5,4.0,4
179.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,3,102.0,5,5.0,4
180.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,3,105.0,5,6.0,4
181.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,2,70.0,0,1.0,4
182.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,1,34.0,0,2.0,4
183.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,1,1.0,0,3.0,3
184.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,1,2.0,0,4.0,2
185.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,1,3.0,0,5.0,2
186.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,1,4.0,0,6.0,4
187.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,1,5.0,0,7.0,3
188.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,1,6.0,0,8.0,3
189.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,1,7.0,0,9.0,2
190.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,1,8.0,0,10.0,2
191.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,1,9.0,0,11.0,1
192.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,1,10.0,0,12.0,2
193.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,1,11.0,0,13.0,2
194.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,1,12.0,0,14.0,1
195.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,1,13.0,0,15.0,1
196.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,1,14.0,1,1.0,1
197.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,1,15.0,1,2.0,1
198.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,1,16.0,1,3.0,2
199.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,1,17.0,1,4.0,2
200.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,1,18.0,1,5.0,2
201.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,1,19.0,1,6.0,2
202.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,1,20.0,2,1.0,2
203.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,1,21.0,2,2.0,3
204.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,2,23.0,2,3.0,4
205.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,2,25.0,2,4.0,4
206.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,2,27.0,2,5.0,4
207.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,2,29.0,2,6.0,4
208.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,2,31.0,2,7.0,4
209.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,2,33.0,2,8.0,4
210.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,3,36.0,2,9.0,4
211.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,4,40.0,2,10.0,4
212.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,4,44.0,2,11.0,4
213.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,4,48.0,2,12.0,4
214.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,4,52.0,2,13.0,4
215.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,4,56.0,3,1.0,4
216.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,4,60.0,3,2.0,4
217.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,4,64.0,3,3.0,4
218.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,4,68.0,3,4.0,4
219.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,4,72.0,3,5.0,4
220.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,4,76.0,3,6.0,4
221.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,3,41.0,4,1.0,3
222.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,3,44.0,4,2.0,3
223.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,3,47.0,4,3.0,3
224.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,3,50.0,4,4.0,4
225.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,3,53.0,4,5.0,4
226.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,3,56.0,4,6.0,5
227.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,3,59.0,4,7.0,5
228.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,3,62.0,4,8.0,5
229.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,3,65.0,4,9.0,5
230.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,3,68.0,4,10.0,5
231.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,3,71.0,4,11.0,5
232.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,3,74.0,4,12.0,5
233.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,3,77.0,4,13.0,5
234.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,3,80.0,5,1.0,5
235.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,3,83.0,5,2.0,5
236.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,3,86.0,5,3.0,5
237.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,3,89.0,5,4.0,5
238.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,3,92.0,5,5.0,5
239.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,3,95.0,5,6.0,5
240.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,1,30.0,0,1.0,3
241.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,0,0.0,0,2.0,3
242.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,0,0.0,0,3.0,3
243.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,0,0.0,0,4.0,2
244.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,1,1.0,0,5.0,4
245.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,2,3.0,0,6.0,4
246.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,2,5.0,0,7.0,4
247.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,2,7.0,0,8.0,2
248.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,2,9.0,0,9.0,3
249.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,2,11.0,0,10.0,3
250.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,2,13.0,0,11.0,3
251.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,2,15.0,0,12.0,3
252.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,2,17.0,0,13.0,2
253.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,2,19.0,0,14.0,2
254.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,2,21.0,1,1.0,2
255.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,2,23.0,1,2.0,2
256.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,2,25.0,1,3.0,2
257.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,2,27.0,1,4.0,3
258.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,2,29.0,1,5.0,3
259.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,2,31.0,1,6.0,4
260.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,2,33.0,2,1.0,4
261.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,2,35.0,2,2.0,4
262.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,2,37.0,2,3.0,4
263.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,2,39.0,2,4.0,4
264.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,3,42.0,2,5.0,4
265.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,3,45.0,2,6.0,4
266.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,4,49.0,2,7.0,4
267.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,4,53.0,2,8.0,4
268.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,4,57.0,2,9.0,4
269.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,4,61.0,2,10.0,4
270.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,4,65.0,2,11.0,5
271.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,4,69.0,2,12.0,5
272.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,4,73.0,2,13.0,6
273.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,4,77.0,3,1.0,6
274.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,4,81.0,3,2.0,6
275.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,4,85.0,3,3.0,6
276.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,4,89.0,3,4.0,6
277.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,4,93.0,3,5.0,6
278.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,4,97.0,3,6.0,6
279.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,3,65.0,4,1.0,5
280.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,2,32.0,4,2.0,5
281.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,2,34.0,4,3.0,6
282.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,2,36.0,4,4.0,7
283.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,2,38.0,4,5.0,6
284.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,2,40.0,4,6.0,6
285.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,2,42.0,4,7.0,7
286.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,2,44.0,4,8.0,6
287.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,2,46.0,4,9.0,5
288.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,2,48.0,4,10.0,4
289.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,2,50.0,4,11.0,4
